image,scen_type,concrete,timestep,cm,selected,dmttcp,err
Image_12_LK_CIR_MER_RAB_FOT_91_856.png,LK_CIR_MER_RAB_FOT,91,856,12,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_171.png,LK_CIR_MER_RAB_FOT,92,171,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_186.png,LK_CIR_MER_RAB_FOT,92,186,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_216.png,LK_CIR_MER_RAB_FOT,92,216,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_246.png,LK_CIR_MER_RAB_FOT,92,246,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_256.png,LK_CIR_MER_RAB_FOT,92,256,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_296.png,LK_CIR_MER_RAB_FOT,92,296,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_92_301.png,LK_CIR_MER_RAB_FOT,92,301,13,0,nan,
Image_51_LK_CIR_MER_RAB_FOT_95_421.png,LK_CIR_MER_RAB_FOT,95,421,51,0,nan,
Image_51_LK_CIR_MER_RAB_FOT_95_461.png,LK_CIR_MER_RAB_FOT,95,461,51,0,nan,
Image_51_LK_CIR_MER_RAB_FOT_95_506.png,LK_CIR_MER_RAB_FOT,95,506,51,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_96_191.png,LK_CIR_MER_RAB_FOT,96,191,0,0,3.4348353602315855,
Image_0_LK_CIR_MER_RAB_FOT_96_291.png,LK_CIR_MER_RAB_FOT,96,291,0,0,3.739409510774069,
Image_0_LK_CIR_MER_RAB_FOT_96_91.png,LK_CIR_MER_RAB_FOT,96,91,0,0,3.27814404446481,
Image_43_LK_CIR_MER_RAB_FOT_98_121.png,LK_CIR_MER_RAB_FOT,98,121,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_98_186.png,LK_CIR_MER_RAB_FOT,98,186,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_98_196.png,LK_CIR_MER_RAB_FOT,98,196,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_98_206.png,LK_CIR_MER_RAB_FOT,98,206,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_98_256.png,LK_CIR_MER_RAB_FOT,98,256,43,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_531.png,LK_CIR_MER_RAB_FOT,99,531,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_546.png,LK_CIR_MER_RAB_FOT,99,546,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_581.png,LK_CIR_MER_RAB_FOT,99,581,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_586.png,LK_CIR_MER_RAB_FOT,99,586,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_591.png,LK_CIR_MER_RAB_FOT,99,591,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_616.png,LK_CIR_MER_RAB_FOT,99,616,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_99_636.png,LK_CIR_MER_RAB_FOT,99,636,33,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_326.png,LK_CIR_MER_RAB_FOT,100,326,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_331.png,LK_CIR_MER_RAB_FOT,100,331,53,1,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_356.png,LK_CIR_MER_RAB_FOT,100,356,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_361.png,LK_CIR_MER_RAB_FOT,100,361,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_371.png,LK_CIR_MER_RAB_FOT,100,371,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_381.png,LK_CIR_MER_RAB_FOT,100,381,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_386.png,LK_CIR_MER_RAB_FOT,100,386,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_100_416.png,LK_CIR_MER_RAB_FOT,100,416,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_102_726.png,LK_CIR_MER_RAB_FOT,102,726,0,0,3.684839848028206,
Image_43_LK_CIR_MER_RAB_FOT_104_156.png,LK_CIR_MER_RAB_FOT,104,156,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_161.png,LK_CIR_MER_RAB_FOT,104,161,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_186.png,LK_CIR_MER_RAB_FOT,104,186,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_211.png,LK_CIR_MER_RAB_FOT,104,211,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_221.png,LK_CIR_MER_RAB_FOT,104,221,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_246.png,LK_CIR_MER_RAB_FOT,104,246,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_256.png,LK_CIR_MER_RAB_FOT,104,256,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_261.png,LK_CIR_MER_RAB_FOT,104,261,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_104_271.png,LK_CIR_MER_RAB_FOT,104,271,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_106_906.png,LK_CIR_MER_RAB_FOT,106,906,0,0,0.1953814663187039,
Image_0_LK_CIR_MER_RAB_FOT_108_791.png,LK_CIR_MER_RAB_FOT,108,791,0,0,1.384699564194024,
Image_0_LK_CIR_MER_RAB_FOT_108_891.png,LK_CIR_MER_RAB_FOT,108,891,0,0,1.3706377527665174,
Image_0_LK_CIR_MER_RAB_FOT_109_491.png,LK_CIR_MER_RAB_FOT,109,491,0,0,2.349159065217989,
Image_0_LK_CIR_MER_RAB_FOT_109_91.png,LK_CIR_MER_RAB_FOT,109,91,0,0,2.0501943091499246,
Image_0_LK_CIR_MER_RAB_FOT_110_391.png,LK_CIR_MER_RAB_FOT,110,391,0,0,4.8808007562193,
Image_0_LK_CIR_MER_RAB_FOT_111_291.png,LK_CIR_MER_RAB_FOT,111,291,0,0,3.255304254907856,
Image_0_LK_CIR_MER_RAB_FOT_111_91.png,LK_CIR_MER_RAB_FOT,111,91,0,0,2.9240943559486587,
Image_13_LK_CIR_MER_RAB_FOT_113_491.png,LK_CIR_MER_RAB_FOT,113,491,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_113_521.png,LK_CIR_MER_RAB_FOT,113,521,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_113_531.png,LK_CIR_MER_RAB_FOT,113,531,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_113_546.png,LK_CIR_MER_RAB_FOT,113,546,13,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_115_191.png,LK_CIR_MER_RAB_FOT,115,191,0,0,3.3859481767212936,
Image_33_LK_CIR_MER_RAB_FOT_120_271.png,LK_CIR_MER_RAB_FOT,120,271,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_120_301.png,LK_CIR_MER_RAB_FOT,120,301,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_120_361.png,LK_CIR_MER_RAB_FOT,120,361,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_120_366.png,LK_CIR_MER_RAB_FOT,120,366,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_120_371.png,LK_CIR_MER_RAB_FOT,120,371,33,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_276.png,LK_CIR_MER_RAB_FOT,121,276,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_286.png,LK_CIR_MER_RAB_FOT,121,286,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_326.png,LK_CIR_MER_RAB_FOT,121,326,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_331.png,LK_CIR_MER_RAB_FOT,121,331,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_336.png,LK_CIR_MER_RAB_FOT,121,336,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_351.png,LK_CIR_MER_RAB_FOT,121,351,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_366.png,LK_CIR_MER_RAB_FOT,121,366,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_121_371.png,LK_CIR_MER_RAB_FOT,121,371,13,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_122_291.png,LK_CIR_MER_RAB_FOT,122,291,0,0,2.872007440918405,
Image_0_LK_CIR_MER_RAB_FOT_122_491.png,LK_CIR_MER_RAB_FOT,122,491,0,0,3.3824527101075015,
Image_0_LK_CIR_MER_RAB_FOT_123_911.png,LK_CIR_MER_RAB_FOT,123,911,0,0,1.3032138917542975,
Image_0_LK_CIR_MER_RAB_FOT_124_291.png,LK_CIR_MER_RAB_FOT,124,291,0,0,1.8436548231400145,
Image_0_LK_CIR_MER_RAB_FOT_126_1371.png,LK_CIR_MER_RAB_FOT,126,1371,0,0,0.015129964336850321,
Image_0_LK_CIR_MER_RAB_FOT_126_471.png,LK_CIR_MER_RAB_FOT,126,471,0,0,0.01035063553811355,
Image_0_LK_CIR_MER_RAB_FOT_126_571.png,LK_CIR_MER_RAB_FOT,126,571,0,1,0.012947683991869852,
Image_0_LK_CIR_MER_RAB_FOT_126_871.png,LK_CIR_MER_RAB_FOT,126,871,0,0,0.007137999118693283,
Image_0_LK_CIR_MER_RAB_FOT_127_91.png,LK_CIR_MER_RAB_FOT,127,91,0,0,5.464845870738401,
Image_0_LK_CIR_MER_RAB_FOT_128_1046.png,LK_CIR_MER_RAB_FOT,128,1046,0,0,3.1973982094969857,
Image_33_LK_CIR_MER_RAB_FOT_130_356.png,LK_CIR_MER_RAB_FOT,130,356,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_130_381.png,LK_CIR_MER_RAB_FOT,130,381,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_130_386.png,LK_CIR_MER_RAB_FOT,130,386,33,1,nan,
Image_33_LK_CIR_MER_RAB_FOT_130_401.png,LK_CIR_MER_RAB_FOT,130,401,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_130_456.png,LK_CIR_MER_RAB_FOT,130,456,33,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_401.png,LK_CIR_MER_RAB_FOT,133,401,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_406.png,LK_CIR_MER_RAB_FOT,133,406,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_416.png,LK_CIR_MER_RAB_FOT,133,416,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_441.png,LK_CIR_MER_RAB_FOT,133,441,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_446.png,LK_CIR_MER_RAB_FOT,133,446,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_451.png,LK_CIR_MER_RAB_FOT,133,451,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_476.png,LK_CIR_MER_RAB_FOT,133,476,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_481.png,LK_CIR_MER_RAB_FOT,133,481,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_501.png,LK_CIR_MER_RAB_FOT,133,501,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_511.png,LK_CIR_MER_RAB_FOT,133,511,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_521.png,LK_CIR_MER_RAB_FOT,133,521,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_531.png,LK_CIR_MER_RAB_FOT,133,531,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_536.png,LK_CIR_MER_RAB_FOT,133,536,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_133_546.png,LK_CIR_MER_RAB_FOT,133,546,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_135_321.png,LK_CIR_MER_RAB_FOT,135,321,0,0,5.292540522626609,
Image_33_LK_CIR_MER_RAB_FOT_136_326.png,LK_CIR_MER_RAB_FOT,136,326,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_136_341.png,LK_CIR_MER_RAB_FOT,136,341,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_136_351.png,LK_CIR_MER_RAB_FOT,136,351,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_136_356.png,LK_CIR_MER_RAB_FOT,136,356,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_136_396.png,LK_CIR_MER_RAB_FOT,136,396,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_136_406.png,LK_CIR_MER_RAB_FOT,136,406,33,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_139_91.png,LK_CIR_MER_RAB_FOT,139,91,0,0,4.130300585387583,
Image_0_LK_CIR_MER_RAB_FOT_142_391.png,LK_CIR_MER_RAB_FOT,142,391,0,0,4.546122626692987,
Image_0_LK_CIR_MER_RAB_FOT_142_891.png,LK_CIR_MER_RAB_FOT,142,891,0,0,0.8495892179359719,
Image_0_LK_CIR_MER_RAB_FOT_142_91.png,LK_CIR_MER_RAB_FOT,142,91,0,0,0.5477130796796321,
Image_53_LK_CIR_MER_RAB_FOT_143_406.png,LK_CIR_MER_RAB_FOT,143,406,53,1,nan,
Image_53_LK_CIR_MER_RAB_FOT_143_416.png,LK_CIR_MER_RAB_FOT,143,416,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_143_431.png,LK_CIR_MER_RAB_FOT,143,431,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_143_436.png,LK_CIR_MER_RAB_FOT,143,436,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_143_451.png,LK_CIR_MER_RAB_FOT,143,451,53,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_256.png,LK_CIR_MER_RAB_FOT,145,256,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_271.png,LK_CIR_MER_RAB_FOT,145,271,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_291.png,LK_CIR_MER_RAB_FOT,145,291,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_316.png,LK_CIR_MER_RAB_FOT,145,316,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_321.png,LK_CIR_MER_RAB_FOT,145,321,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_331.png,LK_CIR_MER_RAB_FOT,145,331,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_346.png,LK_CIR_MER_RAB_FOT,145,346,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_145_361.png,LK_CIR_MER_RAB_FOT,145,361,43,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_276.png,LK_CIR_MER_RAB_FOT,146,276,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_306.png,LK_CIR_MER_RAB_FOT,146,306,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_326.png,LK_CIR_MER_RAB_FOT,146,326,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_341.png,LK_CIR_MER_RAB_FOT,146,341,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_351.png,LK_CIR_MER_RAB_FOT,146,351,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_146_396.png,LK_CIR_MER_RAB_FOT,146,396,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_147_446.png,LK_CIR_MER_RAB_FOT,147,446,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_148_201.png,LK_CIR_MER_RAB_FOT,148,201,0,0,6.14673037877435,
Image_0_LK_CIR_MER_RAB_FOT_149_251.png,LK_CIR_MER_RAB_FOT,149,251,0,1,1.2655683272274993,
Image_0_LK_CIR_MER_RAB_FOT_149_951.png,LK_CIR_MER_RAB_FOT,149,951,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_150_291.png,LK_CIR_MER_RAB_FOT,150,291,0,0,4.093809352242965,
Image_0_LK_CIR_MER_RAB_FOT_153_291.png,LK_CIR_MER_RAB_FOT,153,291,0,0,1.2079686497807915,
Image_0_LK_CIR_MER_RAB_FOT_154_291.png,LK_CIR_MER_RAB_FOT,154,291,0,0,2.157586589152764,
Image_0_LK_CIR_MER_RAB_FOT_154_991.png,LK_CIR_MER_RAB_FOT,154,991,0,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_155_856.png,LK_CIR_MER_RAB_FOT,155,856,11,0,0.8885399660979709,
Image_11_LK_CIR_MER_RAB_FOT_155_941.png,LK_CIR_MER_RAB_FOT,155,941,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_155_976.png,LK_CIR_MER_RAB_FOT,155,976,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_155_986.png,LK_CIR_MER_RAB_FOT,155,986,11,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_156_491.png,LK_CIR_MER_RAB_FOT,156,491,0,0,3.5846537566653134,
Image_13_LK_CIR_MER_RAB_FOT_158_336.png,LK_CIR_MER_RAB_FOT,158,336,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_158_351.png,LK_CIR_MER_RAB_FOT,158,351,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_158_366.png,LK_CIR_MER_RAB_FOT,158,366,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_158_401.png,LK_CIR_MER_RAB_FOT,158,401,13,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_159_141.png,LK_CIR_MER_RAB_FOT,159,141,33,1,nan,
Image_33_LK_CIR_MER_RAB_FOT_159_161.png,LK_CIR_MER_RAB_FOT,159,161,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_159_186.png,LK_CIR_MER_RAB_FOT,159,186,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_159_226.png,LK_CIR_MER_RAB_FOT,159,226,33,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_161_291.png,LK_CIR_MER_RAB_FOT,161,291,0,0,3.437923501058413,
Image_0_LK_CIR_MER_RAB_FOT_161_91.png,LK_CIR_MER_RAB_FOT,161,91,0,0,3.667796309169512,
Image_13_LK_CIR_MER_RAB_FOT_162_216.png,LK_CIR_MER_RAB_FOT,162,216,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_256.png,LK_CIR_MER_RAB_FOT,162,256,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_261.png,LK_CIR_MER_RAB_FOT,162,261,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_266.png,LK_CIR_MER_RAB_FOT,162,266,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_291.png,LK_CIR_MER_RAB_FOT,162,291,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_316.png,LK_CIR_MER_RAB_FOT,162,316,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_321.png,LK_CIR_MER_RAB_FOT,162,321,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_162_351.png,LK_CIR_MER_RAB_FOT,162,351,13,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_163_556.png,LK_CIR_MER_RAB_FOT,163,556,0,0,3.936409343397044,
Image_0_LK_CIR_MER_RAB_FOT_164_391.png,LK_CIR_MER_RAB_FOT,164,391,0,0,3.4935382908595374,
Image_23_LK_CIR_MER_RAB_FOT_165_746.png,LK_CIR_MER_RAB_FOT,165,746,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_165_781.png,LK_CIR_MER_RAB_FOT,165,781,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_165_786.png,LK_CIR_MER_RAB_FOT,165,786,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_165_811.png,LK_CIR_MER_RAB_FOT,165,811,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_165_856.png,LK_CIR_MER_RAB_FOT,165,856,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_165_876.png,LK_CIR_MER_RAB_FOT,165,876,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_167_306.png,LK_CIR_MER_RAB_FOT,167,306,0,0,2.4797910745201435,
Image_0_LK_CIR_MER_RAB_FOT_167_406.png,LK_CIR_MER_RAB_FOT,167,406,0,0,2.648426283798595,
Image_0_LK_CIR_MER_RAB_FOT_167_806.png,LK_CIR_MER_RAB_FOT,167,806,0,0,2.4523341265997605,
Image_53_LK_CIR_MER_RAB_FOT_168_221.png,LK_CIR_MER_RAB_FOT,168,221,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_226.png,LK_CIR_MER_RAB_FOT,168,226,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_236.png,LK_CIR_MER_RAB_FOT,168,236,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_256.png,LK_CIR_MER_RAB_FOT,168,256,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_321.png,LK_CIR_MER_RAB_FOT,168,321,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_331.png,LK_CIR_MER_RAB_FOT,168,331,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_336.png,LK_CIR_MER_RAB_FOT,168,336,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_361.png,LK_CIR_MER_RAB_FOT,168,361,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_168_366.png,LK_CIR_MER_RAB_FOT,168,366,53,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_169_166.png,LK_CIR_MER_RAB_FOT,169,166,13,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_391.png,LK_CIR_MER_RAB_FOT,171,391,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_396.png,LK_CIR_MER_RAB_FOT,171,396,43,1,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_411.png,LK_CIR_MER_RAB_FOT,171,411,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_421.png,LK_CIR_MER_RAB_FOT,171,421,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_426.png,LK_CIR_MER_RAB_FOT,171,426,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_441.png,LK_CIR_MER_RAB_FOT,171,441,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_171_456.png,LK_CIR_MER_RAB_FOT,171,456,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_172_1991.png,LK_CIR_MER_RAB_FOT,172,1991,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_172_491.png,LK_CIR_MER_RAB_FOT,172,491,0,1,1.8388662947675949,
Image_0_LK_CIR_MER_RAB_FOT_172_891.png,LK_CIR_MER_RAB_FOT,172,891,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_172_91.png,LK_CIR_MER_RAB_FOT,172,91,0,0,0.7582678832953853,
Image_53_LK_CIR_MER_RAB_FOT_173_231.png,LK_CIR_MER_RAB_FOT,173,231,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_256.png,LK_CIR_MER_RAB_FOT,173,256,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_261.png,LK_CIR_MER_RAB_FOT,173,261,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_291.png,LK_CIR_MER_RAB_FOT,173,291,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_296.png,LK_CIR_MER_RAB_FOT,173,296,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_301.png,LK_CIR_MER_RAB_FOT,173,301,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_173_346.png,LK_CIR_MER_RAB_FOT,173,346,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_174_291.png,LK_CIR_MER_RAB_FOT,174,291,0,0,2.2982143328364115,
Image_33_LK_CIR_MER_RAB_FOT_175_136.png,LK_CIR_MER_RAB_FOT,175,136,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_146.png,LK_CIR_MER_RAB_FOT,175,146,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_151.png,LK_CIR_MER_RAB_FOT,175,151,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_156.png,LK_CIR_MER_RAB_FOT,175,156,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_171.png,LK_CIR_MER_RAB_FOT,175,171,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_196.png,LK_CIR_MER_RAB_FOT,175,196,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_216.png,LK_CIR_MER_RAB_FOT,175,216,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_261.png,LK_CIR_MER_RAB_FOT,175,261,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_271.png,LK_CIR_MER_RAB_FOT,175,271,33,0,nan,
Image_33_LK_CIR_MER_RAB_FOT_175_281.png,LK_CIR_MER_RAB_FOT,175,281,33,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_176_1351.png,LK_CIR_MER_RAB_FOT,176,1351,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_177_211.png,LK_CIR_MER_RAB_FOT,177,211,0,0,1.7550830458208253,
Image_0_LK_CIR_MER_RAB_FOT_178_91.png,LK_CIR_MER_RAB_FOT,178,91,0,0,2.0153369568435715,
Image_43_LK_CIR_MER_RAB_FOT_179_216.png,LK_CIR_MER_RAB_FOT,179,216,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_179_226.png,LK_CIR_MER_RAB_FOT,179,226,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_179_231.png,LK_CIR_MER_RAB_FOT,179,231,43,1,nan,
Image_43_LK_CIR_MER_RAB_FOT_179_311.png,LK_CIR_MER_RAB_FOT,179,311,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_179_361.png,LK_CIR_MER_RAB_FOT,179,361,43,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_301.png,LK_CIR_MER_RAB_FOT,181,301,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_321.png,LK_CIR_MER_RAB_FOT,181,321,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_326.png,LK_CIR_MER_RAB_FOT,181,326,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_331.png,LK_CIR_MER_RAB_FOT,181,331,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_356.png,LK_CIR_MER_RAB_FOT,181,356,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_371.png,LK_CIR_MER_RAB_FOT,181,371,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_376.png,LK_CIR_MER_RAB_FOT,181,376,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_391.png,LK_CIR_MER_RAB_FOT,181,391,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_181_416.png,LK_CIR_MER_RAB_FOT,181,416,23,0,nan,
Image_51_LK_CIR_MER_RAB_FOT_182_281.png,LK_CIR_MER_RAB_FOT,182,281,51,0,1.1861827889136118,
Image_51_LK_CIR_MER_RAB_FOT_182_286.png,LK_CIR_MER_RAB_FOT,182,286,51,0,1.1699590927958374,
Image_51_LK_CIR_MER_RAB_FOT_182_291.png,LK_CIR_MER_RAB_FOT,182,291,51,0,1.1546400339151464,
Image_51_LK_CIR_MER_RAB_FOT_182_306.png,LK_CIR_MER_RAB_FOT,182,306,51,0,1.1136579262235113,
